ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,iata_code,local_code,coordinates
2MY4,small_airport,Miller Airport,987,NA,US,US-MN,Clear Lake,2MY4,,2MY4,"-93.948714, 45.433869"
2N2,small_airport,Newfound Valley Airport,510,NA,US,US-NH,Bristol,2N2,,2N2,"-71.75150299072266, 43.59199905395508"
2N5,small_airport,Kampel Airport,610,NA,US,US-PA,Wellsville,2N5,,2N5,"-76.97799682617188, 40.04840087890625"
2N6,small_airport,Redwing Airport,75,NA,US,US-NJ,Jobstown,2N6,,2N6,"-74.69270324707031, 40.0265007019043"
2N7,seaplane_base,Little Ferry Seaplane Base,,NA,US,US-NJ,Little Ferry,2N7,,2N7,"-74.03289794921875, 40.850101470947266"
2NA0,small_airport,Soderquist Airport,1880,NA,US,US-ND,Wilton,2NA0,,2NA0,"-100.7959976196289, 47.25669860839844"
2NA7,small_airport,Slater Farm Airport,1600,NA,US,US-ND,Esmond,2NA7,,2NA7,"-99.61650085449219, 48.02830123901367"
2NC0,small_airport,Mountain Air Airport,4432,NA,US,US-NC,Burnsville,2NC0,,2NC0,"-82.341796875, 35.86869812011719"
2NC1,small_airport,Hawk's Knoll Airport,695,NA,US,US-NC,Waxhaw,2NC1,,2NC1,"-80.8009033203125, 34.997398376464844"
2NC2,heliport,Union Memorial Hospital Inc Heliport,600,NA,US,US-NC,Monroe,2NC2,,2NC2,"-80.52369689941406, 34.96770095825195"
2NC3,heliport,Sky-5 Heliport,400,NA,US,US-NC,Raleigh,2NC3,,2NC3,"-78.67420196533203, 35.779598236083984"
2NC4,small_airport,Scottbrook Farm Airport,160,NA,US,US-NC,Goldsboro,2NC4,,2NC4,"-78.15470123291016, 35.33789825439453"
2NC5,heliport,Meridian Corporate Center Heliport,773,NA,US,US-NC,Charlotte,2NC5,,2NC5,"-80.93309783935547, 35.23630142211914"
2NC6,small_airport,Flying M Airport,845,NA,US,US-NC,Lexington,2NC6,,2NC6,"-80.39620208740234, 35.799598693847656"
2NC7,small_airport,Scotland Neck East Airport,103,NA,US,US-NC,Scotland Neck,2NC7,,2NC7,"-77.3989028930664, 36.16790008544922"
2NC8,small_airport,Goodnight's Airport,740,NA,US,US-NC,Kannapolis,2NC8,,2NC8,"-80.63980102539062, 35.52539825439453"
2NC9,heliport,Scotland Memorial Heliport,214,NA,US,US-NC,Laurinburg,2NC9,,2NC9,"-79.46839904785156, 34.75320053100586"
2ND0,small_airport,Kraft Airport,910,NA,US,US-ND,Mapleton,2ND0,,2ND0,"-97.04979705810547, 46.81439971923828"
2ND1,small_airport,Westerlind Airport,1910,NA,US,US-ND,Mercer,2ND1,,2ND1,"-100.69999694824219, 47.49250030517578"
2ND2,small_airport,Makeeff Airport,1910,NA,US,US-ND,Mercer,2ND2,,2ND2,"-100.72100067138672, 47.566898345947266"
2ND3,small_airport,Casslindan Airport,832,NA,US,US-ND,Grand Forks,2ND3,,2ND3,"-97.12239837646484, 48.00080108642578"
2ND4,heliport,Trinity Medical Center Heliport,1692,NA,US,US-ND,Minot,2ND4,,2ND4,"-101.29199981689453, 48.231998443603516"
2ND7,small_airport,Johnson Airport,1460,NA,US,US-ND,Newburg,2ND7,,2ND7,"-100.81400299072266, 48.75170135498047"
2ND9,small_airport,Brekhus Field,1850,NA,US,US-ND,Norma,2ND9,,2ND9,"-101.91699981689453, 48.81669998168945"
2NE0,small_airport,Johnson Lake Airport,2625,NA,US,US-NE,Elwood,2NE0,,2NE0,"-99.83429718017578, 40.69670104980469"
2NE4,small_airport,Spring Lake Airport,3815,NA,US,US-NE,Gordon,2NE4,,2NE4,"-102.13400268554688, 42.45000076293945"
2NE5,small_airport,Fiese Airstrip,2535,NA,US,US-NE,Gothenburg,2NE5,,2NE5,"-100.09500122070312, 40.900001525878906"
2NE6,small_airport,Coppersmith Airport,3240,NA,US,US-NE,Grainton,2NE6,,2NE6,"-101.2969970703125, 40.920799255371094"
2NE7,small_airport,Kumor Airport,3520,NA,US,US-NE,Grant,2NE7,,2NE7,"-101.94300079345703, 40.85139846801758"
2NH2,heliport,Westport Heliport,205,NA,US,US-NH,Litchfield,2NH2,,2NH2,"-71.47370147705078, 42.85490036010742"
2NH3,heliport,Scott Heliport,580,NA,US,US-NH,Bow,2NH3,,2NH3,"-71.49819946289062, 43.11429977416992"
2NH4,heliport,Spear Memorial Hospital Heliport,977,NA,US,US-NH,Plymouth,2NH4,,2NH4,"-71.69560241699219, 43.75749969482422"
2NH5,small_airport,Pilgrim's Home Airfield,600,NA,US,US-NH,Westmoreland,2NH5,,2NH5,"-72.40170288085938, 42.990299224853516"
2NH6,heliport,Speedway Northside Heliport,560,NA,US,US-NH,Loudon,2NH6,,2NH6,"-71.455833, 43.365833"
2NH9,closed,Brookside Heliport,700,NA,US,US-NH,Haverhill,,,,"-72.010803, 44.028099"
2NJ0,heliport,Alexanders-Paramus Heliport,36,NA,US,US-NJ,Paramus,2NJ0,,2NJ0,"-74.07879638671875, 40.92509841918945"
2NJ1,small_airport,Jugtown Mountain Airport,600,NA,US,US-NJ,Pattenburg,2NJ1,,2NJ1,"-75.06629943847656, 40.633399963378906"
2NJ2,heliport,Sportland Pier Heliport,10,NA,US,US-NJ,North Wildwood,2NJ2,,2NJ2,"-74.80139923095703, 39.9900016784668"
2NJ3,small_airport,Weidel/Private/ Airport,301,NA,US,US-NJ,Pennington,2NJ3,,2NJ3,"-74.8543014526, 40.3404006958"
2NJ4,heliport,Six Flags Great Adventure Heliport,120,NA,US,US-NJ,Jackson,2NJ4,,2NJ4,"-74.43460083007812, 40.14619827270508"
2NJ5,small_airport,Sanduff Farms Landing Field,350,NA,US,US-NJ,Phillipsburg,2NJ5,,2NJ5,"-75.185997, 40.652002"
2NJ6,small_airport,Markle Airport,320,NA,US,US-NJ,Phillipsburg,2NJ6,,2NJ6,"-75.1593017578125, 40.77370071411133"
2NJ7,heliport,Foley Machinery Heliport,200,NA,US,US-NJ,Piscataway,2NJ7,,2NJ7,"-74.48770141601562, 40.55009841918945"
2NJ8,heliport,Peddie School Heliport,106,NA,US,US-NJ,Hightstown,2NJ8,,2NJ8,"-74.51959991455078, 40.26179885864258"
2NJ9,heliport,Bayonne Golf Club Heliport,9,NA,US,US-NJ,Bayonne,2NJ9,,2NJ9,"-74.09110260009766, 40.66469955444336"
2NK0,seaplane_base,Northwest Waterbird Seaplane Base,320,NA,US,US-NY,Bolten Landing,2NK0,,2NK0,"-73.6250991821289, 43.59339904785156"
2NK1,closed,Gaskin's Hilltop Airport,1730,NA,US,US-NY,Canisteo,,,,"-77.465502, 42.2962"
2NK2,heliport,Cove Neck Heliport,10,NA,US,US-NY,Cove Neck,2NK2,,2NK2,"-73.49120330810547, 40.88370132446289"
2NK3,small_airport,Rose Field,20,NA,US,US-NY,Orient,2NK3,,2NK3,"-72.28009796142578, 41.154300689697266"
2NK4,heliport,Westchester Resco Heliport,72,NA,US,US-NY,Peekskill,2NK4,,2NK4,"-73.94039916992188, 41.27730178833008"
2NK5,heliport,NCH Heliport,275,NA,US,US-NY,Alexandria Bay,2NK5,,2NK5,"-75.95490264892578, 44.301700592041016"
2NK6,heliport,Bertrand Chaffee Hospital Heliport,1420,NA,US,US-NY,Springville,2NK6,,2NK6,"-78.65809631347656, 42.508399963378906"
2NK7,small_airport,Walton Airport,1200,NA,US,US-NY,Walton,2NK7,,2NK7,"-75.14790344238281, 42.157901763916016"
2NK8,heliport,Landmark Plaza Heliport,80,NA,US,US-NY,Whitestone,2NK8,,2NK8,"-73.82569885253906, 40.78200149536133"
2NK9,small_airport,Old Orchard Airpark,660,NA,US,US-NY,Modena,2NK9,,2NK9,"-74.07720184326172, 41.65719985961914"
2NR4,heliport,Apex Healthplex Heliport,432,NA,US,US-NC,Apex,2NR4,,2NR4,"-78.872222, 35.747222"
2NV2,small_airport,Gibb Ranch Airport,4242,NA,US,US-NV,Sparks,2NV2,,2NV2,"-119.67500305175781, 39.83470153808594"
2NV3,heliport,Vista Del Monte Lot 55 Heliport,1978,NA,US,US-NV,Mesquite,2NV3,,2NV3,"-114.050432, 36.837922"
2NV8,heliport,Mercy Air-Pahrump Heliport,2650,NA,US,US-NV,Pahrump,2NV8,,2NV8,"-115.98600006103516, 36.191898345947266"
2NY0,small_airport,Catskill Valley Airpark,190,NA,US,US-NY,South Cairo,2NY0,,2NY0,"-73.9529037475586, 42.280601501464844"
2NY2,heliport,High View Too Heliport,586,NA,US,US-NY,Chester,2NY2,,2NY2,"-74.333167, 41.349667"
2NY3,heliport,Kwp Heliport,610,NA,US,US-NY,Hurley,2NY3,,2NY3,"-74.08760070800781, 41.99039840698242"
2NY4,small_airport,Byron Airpark,665,NA,US,US-NY,Byron,2NY4,,2NY4,"-78.0500030518, 43.073699951200005"
2NY5,heliport,Strong Memorial Hospital Heliport,554,NA,US,US-NY,Rochester,2NY5,,2NY5,"-77.622802734375, 43.12229919433594"
2NY6,heliport,Slate Hill Heliport,505,NA,US,US-NY,Middletown,2NY6,,2NY6,"-74.50769805908203, 41.37200164794922"
2NY7,small_airport,Towner Farm Airport,1248,NA,US,US-NY,Addison,2NY7,,2NY7,"-77.2114028930664, 42.121498107910156"
2NY8,heliport,Benbyre Farm Heliport,260,NA,US,US-NY,Alligerville,2NY8,,2NY8,"-74.18289947509766, 41.80339813232422"
2NY9,small_airport,Kayutah Lake Airport,1385,NA,US,US-NY,Alpine,2NY9,,2NY9,"-76.72250366210938, 42.37009811401367"
2OA1,small_airport,Bristol Airstrip,865,NA,US,US-OH,Bristolville,2OA1,,2OA1,"-80.8843002319336, 41.41510009765625"
2OA2,small_airport,Mackie's Airport,993,NA,US,US-OH,Midland,2OA2,,2OA2,"-83.91500091552734, 39.24810028076172"
2OA3,heliport,Sawmill Creek Resort Heliport,580,NA,US,US-OH,Huron,2OA3,,2OA3,"-82.5967025756836, 41.409698486328125"
2OA4,small_airport,Victory Field,1055,NA,US,US-OH,Donnellsville,2OA4,,2OA4,"-83.90750122070312, 39.931800842285156"
2OA5,small_airport,Fl-Airfield,980,NA,US,US-OH,Marysville,2OA5,,2OA5,"-83.35089874267578, 40.182498931884766"
2OA6,small_airport,Hilltop Airport,1000,NA,US,US-OH,Cambridge,2OA6,,2OA6,"-81.58820343017578, 40.08649826049805"
2OA7,small_airport,Utter Field,890,NA,US,US-OH,Felicity,2OA7,,2OA7,"-84.10559845, 38.85139847"
2OG2,heliport,Erickson Air-Crane Whetstone Heliport,1224,NA,US,US-OR,Central Point,2OG2,,2OG2,"-122.906671, 42.429861"
2OG3,seaplane_base,Wiley's Seaplane Base,12,NA,US,US-OR,Lake Oswego,2OG3,,2OG3,"-122.6500015258789, 45.430999755859375"
2OG4,small_airport,El Rancho Airport,4130,NA,US,US-OR,Fields,2OG4,,2OG4,"-118.647222, 42.330278"
2OG5,small_airport,Mendenhall Airstrip,350,NA,US,US-OR,Willamina,2OG5,,2OG5,"-123.506458, 45.117978"
2OH0,small_airport,Bohannan Airport,960,NA,US,US-OH,Kilbourne,2OH0,,2OH0,"-82.94049835205078, 40.34550094604492"
2OH1,heliport,Magruder Memorial Heliport,580,NA,US,US-OH,Port Clinton,2OH1,,2OH1,"-82.93270111083984, 41.50559997558594"
2OH2,small_airport,Merritt Airport,990,NA,US,US-OH,Staunton,2OH2,,2OH2,"-83.48989868164062, 39.47200012207031"
2OH3,heliport,Adams County Regional Medical Center Heliport,915,NA,US,US-OH,Seaman,2OH3,,2OH3,"-83.58339, 38.933869"
2OH4,small_airport,Cedar Creek Airport,1220,NA,US,US-OH,Shauck,2OH4,,2OH4,"-82.635498046875, 40.6245002746582"
2OH5,heliport,Childrens Medical Center Heliport,750,NA,US,US-OH,Dayton,2OH5,,2OH5,"-84.16829681396484, 39.77450180053711"
2OH6,small_airport,Smith Field Airport,935,NA,US,US-OH,Troy,2OH6,,2OH6,"-84.281303, 40.012001"
2OH7,small_airport,Jbr Airport,945,NA,US,US-OH,Hamersville,2OH7,,2OH7,"-84.0260009765625, 38.91120147705078"
2OH8,small_airport,Port-O-John Airport,925,NA,US,US-OH,Derby,2OH8,,2OH8,"-83.22319793701172, 39.7952995300293"
2OH9,small_airport,Caesar Creek Soaring Club Gliderport,940,NA,US,US-OH,Waynesville,2OH9,,2OH9,"-84.093803, 39.4767"
2OI2,small_airport,Air Jordan Airport,920,NA,US,US-OH,Waynesville,2OI2,,2OI2,"-84.0519027709961, 39.561100006103516"
2OI3,heliport,Railway Stop Heliport,620,NA,US,US-OH,Walbridge,2OI3,,2OI3,"-83.52799987792969, 41.56779861450195"
2OI4,small_airport,Aero Lake Farm Airport,1195,NA,US,US-OH,Westfield Center,2OI4,,2OI4,"-81.9365005493164, 41.0452995300293"
2OI5,heliport,West Chester Hospital Heliport,886,NA,US,US-OH,West Chester,OH11,,OH11,"-84.369059, 39.358282"
2OI6,heliport,Park Medical Center Heliport,1020,NA,US,US-OH,Columbus,2OI6,,2OI6,"-82.96240234375, 39.970298767089844"
2OI7,heliport,Worthington Industries Heliport,920,NA,US,US-OH,Columbus,2OI7,,2OI7,"-82.98159790039062, 40.11199951171875"
2OI8,small_airport,K & D Airways Airport,1248,NA,US,US-OH,Mansfield,2OI8,,2OI8,"-82.42060089111328, 40.86389923095703"
2OI9,heliport,Comprix Heliport,725,NA,US,US-OH,Groveport,2OI9,,2OI9,"-82.90769958496094, 39.839500427246094"
2OK,heliport,Alaska Regional Hospital Heliport,137,NA,US,US-AK,Anchorage,2OK,,2OK,"-149.82699584960938, 61.21189880371094"
2OK0,closed,Burford Corp. Airport,945,NA,US,US-OK,Maysville,,,,"-97.410004, 34.832002"
2OK1,closed,Frost Ranch Airport,1030,NA,US,US-OK,Meeker,,,,"-97.010598, 35.590099"
2OK2,small_airport,Twin Lakes Airport,1199,NA,US,US-OK,Midwest City,2OK2,,2OK2,"-97.2697982788086, 35.329200744628906"
2OK3,closed,Moore Airpark,1285,NA,US,US-OK,Moore,2OK3,,2OK3,"-97.48390197750001, 35.354198455799995"
2OK4,small_airport,Ragwing Acres Airport,780,NA,US,US-OK,Mounds,2OK4,,2OK4,"-96.05860137939453, 35.81679916381836"
2OK5,small_airport,Ferrell Ranch Airport,1575,NA,US,US-OK,Mountain View,2OK5,,2OK5,"-98.73979949951172, 34.92900085449219"
2OK6,small_airport,Flying N Ranch Airport,1095,NA,US,US-OK,Meeker,2OK6,,2OK6,"-97.02059936523438, 35.481998443603516"
2OK7,small_airport,Cole Landing Area Airport,1353,NA,US,US-OK,Newcastle,2OK7,,2OK7,"-97.66280364990234, 35.258399963378906"
2OK8,closed,D & G Farms Airport,1300,NA,US,US-OK,Newcastle,,,,"-97.646103, 35.225101"
2OK9,small_airport,Pata Skyhaven Airport,1136,NA,US,US-OK,Norman,2OK9,,2OK9,"-97.30840301513672, 35.195899963378906"
2OL2,small_airport,Myers Field Airstrip,665,NA,US,US-OK,Bixby,2OL2,,2OL2,"-95.919639, 35.887833"
2OR0,small_airport,Nielsen Airport,510,NA,US,US-OR,Oregon City,2OR0,,2OR0,"-122.51799774169922, 45.34429931640625"
2OR1,small_airport,Big Muddy Ranch Airport,1641,NA,US,US-OR,Antelope,2OR1,,2OR1,"-120.49500274658203, 44.82849884033203"
2OR2,heliport,Pioneer Memorial Hospital Heliport,2940,NA,US,US-OR,Prineville,2OR2,,2OR2,"-120.83799743652344, 44.31230163574219"
2OR3,small_airport,Davidson Field,188,NA,US,US-OR,Jefferson,2OR3,,2OR3,"-123.0979995727539, 44.79460144042969"
2OR4,small_airport,Heavens Gate Ranch Airport,965,NA,US,US-OR,Oakland,2OR4,,2OR4,"-123.34600067138672, 43.47480010986328"
2OR5,heliport,Woodland Park Hospital Heliport,300,NA,US,US-OR,Portland,2OR5,,2OR5,"-122.5510025024414, 45.533199310302734"
2OR6,small_airport,Lockhart Airport,4615,NA,US,US-OR,Ironside,2OR6,,2OR6,"-118.21499633789062, 44.18130111694336"
2OR7,small_airport,Sweet Home Airport,645,NA,US,US-OR,Sweet Home,2OR7,,2OR7,"-122.68499755859375, 44.39929962158203"
2OR9,heliport,World Trade Center Heliport,296,NA,US,US-OR,Portland,2OR9,,2OR9,"-122.67400360107422, 45.5171012878418"
2P2,small_airport,Washington Island Airport,652,NA,US,US-WI,Washington Island,,,2P2,"-86.9245, 45.3862"
2P4,small_airport,Baraga Airport,845,NA,US,US-MI,Baraga,2P4,,2P4,"-88.57779693603516, 46.7849006652832"
2P5,heliport,Holly City Heliport,85,NA,US,US-NJ,Millville,2P5,,2P5,"-75.07350158691406, 39.36899948120117"
2P7,small_airport,Alderman Airport,1187,NA,US,US-OH,St Clairsville,2P7,,2P7,"-80.96320343017578, 40.05690002441406"
2PA0,closed,Zettlemoyer Airport,550,NA,US,US-PA,Kutztown,,,,"-75.697998, 40.556801"
2PA1,small_airport,Boehm's Field,1330,NA,US,US-PA,Lackawaxen,2PA1,,2PA1,"-75.00789642333984, 41.44309997558594"
2PA3,small_airport,Reed Airport,1400,NA,US,US-PA,Lake Ariel,2PA3,,2PA3,"-75.41629791259766, 41.500099182128906"
2PA4,small_airport,Boden Airport,2120,NA,US,US-PA,Lakewood,2PA4,,2PA4,"-75.44629669189453, 41.84669876098633"
2PA5,small_airport,Johnson Airport,1506,NA,US,US-PA,Port Allegany,2PA5,,2PA5,"-78.26920318603516, 41.780601501464844"
2PA6,small_airport,The Old Commonwealth Aerodrome,540,NA,US,US-PA,Shartlesville,2PA6,,2PA6,"-76.09770202636719, 40.4911994934082"
2PA7,small_airport,Egolf Airport,610,NA,US,US-PA,Landisburg,2PA7,,2PA7,"-77.29969787597656, 40.33340072631836"
2PA8,small_airport,Shulls Airport,640,NA,US,US-PA,Landisburg,2PA8,,2PA8,"-77.29969787597656, 40.30009841918945"
2PA9,heliport,Wilson Heliport,460,NA,US,US-PA,Lansdale,2PA9,,2PA9,"-75.29959869384766, 40.20009994506836"
2PN0,small_airport,Strawberry Acres Airport,1300,NA,US,US-PA,Wattsburg,2PN0,,2PN0,"-79.81780242919922, 42.01530075073242"
2PN1,small_airport,Malco Airport,1990,NA,US,US-PA,Westfield,2PN1,,2PN1,"-77.52469635009766, 41.9833984375"
2PN2,heliport,Fortman Heliport,990,NA,US,US-PA,Shrewsbury,2PN2,,2PN2,"-76.64720153808594, 39.787498474121094"
2PN3,small_airport,Market Garden Airport,600,NA,US,US-PA,York Springs,2PN3,,2PN3,"-77.10030364990234, 39.96110153198242"
2PN4,small_airport,Quemahening Flightpark Ultralightport,1997,NA,US,US-PA,Stoystown,2PN4,,2PN4,"-78.94550323486328, 40.0817985534668"
2PN5,small_airport,Baker-Sell Airport,1371,NA,US,US-PA,Woodbury,2PN5,,2PN5,"-78.36080169677734, 40.2484016418457"
2PN7,small_airport,Brennan Personal Use Airport,1210,NA,US,US-PA,Zelienople,2PN7,,2PN7,"-80.07060241699219, 40.85559844970703"
2PN8,heliport,Federal Reserve Bank Heliport,167,NA,US,US-PA,Philadelphia,2PN8,,2PN8,"-75.15049743652344, 39.936798095703125"
2PN9,heliport,Sun Company-Radnor Heliport,425,NA,US,US-PA,Radnor,2PN9,,2PN9,"-75.35769653320312, 40.04710006713867"
2PR2,heliport,Caribbean Constr Main Office Heliport,311,NA,PR,PR-U-A,Guaynabo,2PR2,,2PR2,"-66.093517, 18.314792"
2PS0,heliport,Rotelle Heliport,340,NA,US,US-PA,West Point,2PS0,,2PS0,"-75.29910278320312, 40.197898864746094"
2PS2,heliport,Memorial Hospital Heliport,410,NA,US,US-PA,York,2PS2,,2PS2,"-76.69219970703125, 39.96620178222656"
2PS3,small_airport,Mathna Airport,490,NA,US,US-PA,York Springs,2PS3,,2PS3,"-77.04139709472656, 40.01679992675781"
2PS4,heliport,Wgal-Tv Heliport,360,NA,US,US-PA,Lancaster,2PS4,,2PS4,"-76.33769989013672, 40.0369987487793"
2PS5,heliport,Rosini Residence Heliport,960,NA,US,US-PA,Shamokin,2PS5,,2PS5,"-76.58499908447266, 40.786800384521484"
2PS6,heliport,Brandywine Hospital Heliport,565,NA,US,US-PA,Coatesville,2PS6,,2PS6,"-75.78440093990001, 40.0094985962"
2PS7,heliport,Merck Sharp & Dohme Heliport,315,NA,US,US-PA,Lansdale,2PS7,,2PS7,"-75.16629791259766, 40.216800689697266"
2PS8,heliport,UPMC Susquehanna Sunbury Heliport,500,NA,US,US-PA,Sunbury,2PS8,,2PS8,"-76.777737, 40.861702"
2PS9,heliport,Albert Einstein Medical Center Heliport,270,NA,US,US-PA,Philadelphia,2PS9,,2PS9,"-75.14350128173828, 40.036800384521484"
2Q5,small_airport,Parker Carson Airport,4939,NA,US,US-NV,Carson City,,,25NV,"-119.683444, 39.201583"
2Q9,small_airport,Dyer Airport,4899,NA,US,US-NV,Dyer,2Q9,,2Q9,"-118.00599670410156, 37.60969924926758"
2R3,seaplane_base,Island Lake Seaplane Base,140,NA,US,US-AK,Kenai,2R3,,2R3,"-151.31100463867188, 60.70439910888672"
2RI7,heliport,Malbone Estate Heliport,83,NA,US,US-RI,Newport,2RI7,,2RI7,"-71.3113021851, 41.506401062"
2S0,small_airport,Twisp Municipal Airport,1602,NA,US,US-WA,Twisp,2S0,,2S0,"-120.09400177001953, 48.35060119628906"
2S1,small_airport,Vashon Municipal Airport,316,NA,US,US-WA,Vashon,2S1,,2S1,"-122.4739990234375, 47.45859909057617"
2S2,small_airport,Beaver Marsh State Airport,4638,NA,US,US-OR,Beaver Marsh,2S2,,2S2,"-121.81800079345703, 43.12900161743164"
2S3,small_airport,Archer Memorial Field,794,NA,US,US-MI,St Johns,2S3,,2S3,"-84.47219848632812, 42.90700149536133"
2S5,small_airport,Waterville Airport,2645,NA,US,US-WA,Waterville,2S5,,2S5,"-120.05599975585938, 47.65599822998047"
2S6,small_airport,Sportsman Airpark,181,NA,US,US-OR,Newberg,2S6,,2S6,"-122.9550018, 45.29570007"
2SC2,heliport,South Carolina Pipeline Heliport,350,NA,US,US-SC,Columbia,2SC2,,2SC2,"-80.91110229492188, 34.0703010559082"
2SC3,seaplane_base,Melrose Landing Seaplane Base,,NA,US,US-SC,Hilton Head,2SC3,,2SC3,"-80.86810302734375, 32.139198303222656"
2SC4,seaplane_base,Salty Fare Landng Seaplane Base,,NA,US,US-SC,Hilton Head,2SC4,,2SC4,"-80.75420379638672, 32.2338981628418"
2SC5,small_airport,Ridgewood Air Airport,560,NA,US,US-SC,Waterloo,2SC5,,2SC5,"-82.05390167236328, 34.29169845581055"
2SC6,heliport,Sled Heliport,275,NA,US,US-SC,Columbia,2SC6,,2SC6,"-81.1156005859375, 34.06610107421875"
2SC7,small_airport,Laurel Hill Farms Airport,8,NA,US,US-SC,Mcclellanville,2SC7,,2SC7,"-79.54139709472656, 33.051700592041016"
2SC8,small_airport,Gaston Airport,460,NA,US,US-SC,Gaston,2SC8,,2SC8,"-81.0948028564, 33.7868003845"
2SC9,closed,McIntosh Airport,76,NA,US,US-SC,Kingstree,,,,"-79.957777, 33.750278"
2SD0,small_airport,Paradise Valley Airport,4500,NA,US,US-SD,Nemo,2SD0,,2SD0,"-103.47899627685547, 44.16360092163086"
2SD1,heliport,Mc Kennan Hospital Heliport,1510,NA,US,US-SD,Sioux Falls,2SD1,,2SD1,"-96.71499633790002, 43.5340995789"
2SD2,small_airport,Pepper Port Airport,1965,NA,US,US-SD,Bonesteel,2SD2,,2SD2,"-98.9303970336914, 43.10580062866211"
2SD3,small_airport,Bollweg Farm Airport,1746,NA,US,US-SD,Harrold,2SD3,,2SD3,"-99.72509765625, 44.56330108642578"
2SD4,small_airport,Nicolaisen Airport,1440,NA,US,US-SD,Mount Vernon,2SD4,,2SD4,"-98.26529693603516, 43.68330001831055"
2SD5,heliport,Sturgis Heliport,3510,NA,US,US-SD,Sturgis,2SD5,,2SD5,"-103.50900268554688, 44.39780044555664"
2SD6,heliport,Avera Heart Hospital of South Dakota Heliport,1477,NA,US,US-SD,Sioux Falls,2SD6,,2SD6,"-96.77970123291016, 43.49079895019531"
2SD7,small_airport,Dangel Airport,1284,NA,US,US-SD,Hurley,2SD7,,2SD7,"-97.06279754638672, 43.33330154418945"
2SD8,small_airport,Bixler Ridge Airport,1250,NA,US,US-SD,Centerville,2SD8,,2SD8,"-96.93910217285156, 43.04560089111328"
2SD9,small_airport,Tc Field,1515,NA,US,US-SD,Ipswich,2SD9,,2SD9,"-99.01010131835938, 45.45220184326172"
2T2,small_airport,Percival Springs Airport,550,NA,US,US-IL,Watson,2T2,,2T2,"-88.53890228271484, 39.01390075683594"
2T5,small_airport,Hahn Sky Ranch Airport,1090,NA,US,US-WI,West Bend,2T5,,2T5,"-88.29090118408203, 43.466400146484375"
2T7,heliport,Van Camp's Heliport,740,NA,US,US-MI,Tecumseh,2T7,,2T7,"-83.84860229492188, 42.01919937133789"
2TA0,heliport,Darmar Medical Emergency Heliport,140,NA,US,US-TX,Katy,2TA0,,2TA0,"-95.79969787597656, 29.789100646972656"
2TA1,small_airport,Gravco STOLport,284,NA,US,US-TX,Lufkin,2TA1,,2TA1,"-94.69100189208984, 31.390199661254883"
2TA2,heliport,The Medical Center of Mesquite Heliport,506,NA,US,US-TX,Mesquite,2TA2,,2TA2,"-96.6010971069336, 32.77939987182617"
2TA3,small_airport,Triangle Ranch Private Airport,4400,NA,US,US-TX,Pine Springs,2TA3,,2TA3,"-104.5979995727539, 31.71820068359375"
2TA4,small_airport,Mario's Flying Pizza Airport,233,NA,US,US-TX,Sealy,2TA4,,2TA4,"-96.2927017211914, 29.747699737548828"
2TA5,heliport,Port O'Connor Base (Ehi) Heliport,6,NA,US,US-TX,Port O'Connor,2TA5,,2TA5,"-96.49189758300781, 28.46969985961914"
2TA6,small_airport,Pyramid Ranch Airport,362,NA,US,US-TX,Fairfield,2TA6,,2TA6,"-96.19750213623047, 31.862699508666992"
2TA7,heliport,Era Helicopters Sabine Base Heliport,7,NA,US,US-TX,Sabine Pass,2TA7,,2TA7,"-93.95659637451172, 29.696300506591797"
